DB09035	D001796	DB09570
DB11703	D008223	DB15035
DB00313	D004827	DB00555
DB08912	D010265	DB08911
DB06186	D004067	DB09035
DB01611	D000086382	DB00503
DB06595	D006402	DB01167
DB00296	D020069	DB00316
DB08889	D002318	DB14811
DB00041	D014565	DB00531
DB00544	D002295	DB00650
DB09035	D011469	DB00635
DB12887	D009370	DB01045
DB00091	D007154	DB01281
DB00361	D009369	DB11828
DB00441	D009371	DB01248
DB01045	D007153	DB00951
DB04899	D014652	DB12126
DB06626	D014565	DB15043
DB06717	D054219	DB11942
DB14865	D004266	DB06769
DB01042	D010265	DB01075
DB00864	D007160	DB00631
DB00531	D003240	DB01075
DB00997	D007154	DB00541
DB14974	D009976	DB00198
DB16399	D010265	DB00188
DB00531	D012871	DB08871
DB11942	D016403	DB01234
DB00515	D010190	DB01229
DB01073	D009379	DB01008
DB00531	D009373	DB00958
DB05812	D009369	DB15327
DB00563	D009372	DB01181
DB13878	D004769	DB13879
DB01075	D007160	DB00531
DB00947	D001941	DB09074
DB00072	D002277	DB00526
DB09053	D008228	DB08889
DB01221	D013577	DB00704
DB01248	D004067	DB00762
DB00316	D009101	DB08889
DB00635	D011230	DB00073
DB00373	D005128	DB00703
DB11967	D003108	DB11718
DB00396	D009379	DB00783
DB01259	D009369	DB00112
DB00441	D008527	DB00531
DB01229	D002289	DB06186
DB09274	D000163	DB12070
DB09330	D008171	DB11791
DB00927	D002294	DB00515
DB00928	D009190	DB00531
DB00186	D012868	DB00864
DB06186	D011469	DB00958
DB11714	D009385	DB00958
DB00495	D013577	DB01610
DB00073	D008206	DB15140
DB00080	D001424	DB00607
DB00520	D000072742	DB00196
DB11945	D000291	DB16225
DB00334	D060825	DB01267
DB01254	D007414	DB00650
DB01042	D018307	DB00958
DB00531	D005910	DB01206
DB00601	D014376	DB01137
DB00675	D015229	DB02546
DB11596	D009370	DB09078
DB12484	D009371	DB09037
DB01262	C562839	DB09037
DB01042	D009369	DB00864
DB09053	D015448	DB00073
DB01101	D004066	DB11689
DB04572	D009196	DB00959
DB00734	D012559	DB00246
DB01262	D009369	DB00242
DB01008	D012140	DB00631
DB00073	D030342	DB00959
DB09035	D001932	DB00853
DB14993	D012871	DB01248
DB00642	D014594	DB06616
DB00531	D008232	DB16399
DB00650	D010182	DB00531
DB11581	D015448	DB14989
DB12001	D002277	DB09035
DB01611	D045169	DB00503
DB11762	D017599	DB00853
DB00099	D009190	DB01073
DB15044	D009370	DB00480
DB00480	D009370	DB01234
DB00316	D000740	DB01073
DB00947	D001941	DB12147
DB08889	D014652	DB00471
DB09035	D009375	DB12332
DB11595	D012140	DB08882
DB08877	D009370	DB08889
DB00465	D010263	DB01050
DB01073	D000741	DB00877
DB01225	D030341	DB00569
DB08896	D012509	DB09035
DB06186	D018241	DB09035
DB08828	D009369	DB00541
DB00455	D004935	DB00927
DB09037	D009371	DB15393
DB05578	D000230	DB12119
DB12820	D020147	DB09109
DB01212	D016905	DB00537
DB09035	D042822	DB09037
DB00928	D009190	DB08911
DB08904	D012140	DB00642
DB00398	D004700	DB00441
DB12887	D009371	DB05812
DB01577	D007154	DB04326
DB09331	D008232	DB01042
DB00531	D005770	DB01073
DB14811	D002318	DB00188
DB01073	D007410	DB09037
DB01183	D006259	DB01205
DB08816	D050197	DB00945
DB01073	D019046	DB00531
DB00482	D012142	DB00531
DB00544	D000230	DB00530
DB00087	D001855	DB01008
DB11595	D009371	DB11942
DB00722	D002318	DB00999
DB00030	D044882	DB00331
DB00958	D064726	DB07232
DB00291	D008206	DB06769
DB00441	D012002	DB00515
DB00073	D008206	DB12483
DB11595	D007160	DB00526
DB11918	D013899	DB00515
DB09331	D008223	DB00563
DB00201	D004066	DB09033
DB01233	D020250	DB00433
DB09110	D001855	DB01073
DB13007	D014571	DB11714
DB01101	D018814	DB07232
DB15559	D009369	DB00990
DB01610	D010039	DB15419
DB00073	D054219	DB15140
DB14958	D012002	DB00112
DB00694	D008232	DB00860
DB11703	D015448	DB00958
DB00091	D009196	DB06273
DB00996	D000070636	DB00482
DB08899	D005834	DB01128
DB01259	D009385	DB01101
DB00987	D020522	DB00073
DB00059	D008232	DB09150
DB00990	D020969	DB00675
DB00762	D009386	DB00853
DB00650	D001063	DB00762
DB06674	D001847	DB05679
DB00073	D008206	DB00020
DB00541	D008206	DB08935
DB01225	D054556	DB01109
DB09312	D009370	DB01008
DB00515	D002294	DB01101
DB09302	D050171	DB00973
DB01041	D057165	DB00531
DB00254	D009057	DB09037
DB09035	D012140	DB14986
DB00650	D001927	DB00958
DB00531	D012871	DB00515
DB09146	D002908	DB00016
DB00989	D019636	DB01043
DB00196	D010335	DB01263
DB04572	D006402	DB00688
DB04572	D001855	DB00531
DB01101	D009375	DB11689
DB00773	D002493	DB12827
DB00515	D018301	DB00997
DB00099	D017599	DB00262
DB09053	D008206	DB08889
DB12121	D015470	DB00987
DB01229	D009302	DB02546
DB14892	D003108	DB08896
DB00099	D008232	DB00531
DB00864	D007154	DB12617
DB00515	D009372	DB00642
DB11714	D000230	DB11771
DB00186	D012868	DB00039
DB00877	D002277	DB01042
DB11652	D009375	DB00650
DB01008	D008223	DB00877
DB00682	D010335	DB00338
DB01073	D015466	DB00688
DB00201	D005767	DB00514
DB00091	D007154	DB04572
DB00635	D020031	DB00997
DB00570	D014565	DB00997
DB01281	D004194	DB14785
DB00877	D007951	DB01073
DB00860	D007160	DB00773
DB00112	D009370	DB01017
DB15044	D008224	DB00480
DB01327	D013530	DB01190
DB00339	D006967	DB05154
DB08916	D009371	DB01229
DB00982	D009370	DB01202
DB08889	D009370	DB06603
DB06226	D002277	DB00020
DB08912	D000230	DB14892
DB00541	D009447	DB01042
DB06228	D050197	DB00945
DB00987	D008206	DB00563
DB06176	D008232	DB15295
DB00958	D012516	DB00515
DB00364	D019226	DB00316
DB00811	D005355	DB09297
DB00188	D010265	DB01211
DB00112	D005770	DB00544
DB00445	D001661	DB00544
DB00877	D006105	DB00531
DB00002	D003108	DB15140
DB14892	D009370	DB11730
DB00019	D001943	DB09037
DB00864	D003424	DB00531
DB11581	D009370	DB00773
DB00688	D020141	DB01075
DB00773	D007154	DB00650
DB11794	D000230	DB00762
DB01101	D006528	DB00398
DB06213	D002311	DB00640
DB14989	D008228	DB16222
DB12101	D007154	DB00073
DB00531	D009373	DB09053
DB09074	D001941	DB11714
DB01234	D010608	DB01248
DB00864	D030342	DB01281
DB11714	D002277	DB00515
DB01072	D012749	DB14126
DB01221	D008569	DB00683
DB00112	D009375	DB11717
DB00650	D009369	DB01229
DB01101	D064726	DB15275
DB11977	D000077195	DB00002
DB00773	D012140	DB04620
DB01225	D014777	DB00278
DB16371	D007160	DB00635
DB00515	D010532	DB00305
DB08899	D009371	DB11730
DB00678	D004066	DB00683
DB06213	D000082862	DB00640
DB14865	D008224	DB06769
DB01254	D004066	DB00002
DB00441	D004066	DB12015
DB14989	D006474	DB00480
DB00773	D014412	DB08910
DB01254	D001855	DB01262
DB00087	D004067	DB01042
DB00682	D003092	DB00683
DB00482	D009375	DB16425
DB09331	D007160	DB00480
DB09035	D012142	DB13017
DB01128	D011469	DB06719
DB09054	D015451	DB12121
DB01234	D008232	DB12887
DB06186	D007414	DB11595
DB00993	D011289	DB15257
DB00262	D006689	DB00987
DB11581	D007160	DB14989
DB00541	D009369	DB00970
DB00762	D013899	DB00437
DB14916	D019973	DB00860
DB09296	D008107	DB00811
DB01225	D010190	DB00441
DB09063	D012142	DB12130
DB09499	D009373	DB00531
DB00899	D014652	DB00296
DB05812	D011469	DB15327
DB06788	D014565	DB11901
DB15471	D013274	DB14922
DB09128	D060825	DB01238
DB06287	D009370	DB01075
DB11918	D007680	DB11714
DB00518	D017206	DB00602
DB04572	D006402	DB00073
DB12147	D014565	DB05812
DB04572	D011230	DB01008
DB14707	D009375	DB00515
DB08875	D004066	DB09037
DB01234	D007410	DB09037
DB00635	D030342	DB15114
DB01234	D010335	DB08901
DB08886	D008232	DB00531
DB16371	D016393	DB08935
DB01075	D009101	DB00471
DB00675	D007154	DB02546
DB00305	D014947	DB00515
DB00515	D001984	DB14892
DB16186	D000230	DB00544
DB06605	D004617	DB01109
DB11793	D009371	DB00112
DB00958	D001943	DB11714
DB00334	D019965	DB00734
DB11760	D011469	DB12887
DB00398	D011289	DB00928
DB00531	D008223	DB09312
DB05578	D005767	DB12119
DB01041	D002318	DB00773
DB08937	D009380	DB00099
DB14928	D016889	DB14892
DB11717	D009369	DB00441
DB00441	D000230	DB00515
DB00087	D013789	DB01073
DB00072	D009422	DB14993
DB08910	D007160	DB00531
DB01075	D002277	DB01234
DB00537	D007239	DB00916
DB01075	D009375	DB01234
DB01601	D018352	DB00207
DB06809	D006402	DB00928
DB09053	D015448	DB06769
DB00928	D009190	DB11978
DB14871	D012871	DB01590
DB11918	D002295	DB11595
DB00864	D004066	DB00099
DB00530	D001941	DB00515
DB09110	D002493	DB00099
DB00635	D010335	DB08899
DB01075	D009370	DB00316
DB00928	D006402	DB06595
DB00008	D007239	DB05521
DB09110	D011832	DB00531
DB00191	D044343	DB06655
DB01075	D016393	DB00262
DB00091	D006402	DB00563
DB09037	D002277	DB15419
DB00987	D008206	DB01033
DB15471	D009369	DB00947
DB14989	D010265	DB00480
DB11666	D005910	DB00958
DB09078	D007239	DB09037
DB00958	D009371	DB11793
DB08930	D000086982	DB01072
DB00091	D011230	DB01073
DB11581	D016403	DB00928
DB11945	D009371	DB08875
DB00958	D002283	DB14917
DB14009	D019966	DB00497
DB00503	D007239	DB09183
DB00099	D054219	DB06809
DB11595	D012142	DB06273
DB01073	D010335	DB00541
DB06186	D015179	DB09035
DB00526	D014565	DB00515
DB00619	D015464	DB06616
DB00262	D014652	DB01042
DB11841	D000230	DB06186
DB00005	D004700	DB09033
DB00072	D004935	DB01229
DB00860	D007160	DB00352
DB14041	D002493	DB14039
DB16322	D001855	DB01262
DB14865	D007160	DB06769
DB01229	D012512	DB00441
DB09570	D007154	DB01211
DB09539	D012002	DB00544
DB00877	D003922	DB00864
DB11945	D006258	DB08899
DB00432	D004067	DB09343
DB00515	D009447	DB01202
DB01073	D015451	DB01008
DB00563	D054198	DB00860
DB11945	D014570	DB08875
DB01073	D009369	DB12141
DB14707	D014565	DB06699
DB00563	D001172	DB14845
DB01234	D004066	DB01075
DB00904	D010335	DB06206
DB11853	D000230	DB06699
DB16322	D013922	DB14892
DB09054	D007938	DB08935
DB09539	D008171	DB00650
DB00958	D014571	DB11945
DB01073	D009370	DB01042
DB00539	D009369	DB00990
DB00073	D016393	DB15151
DB00072	D001941	DB15113
DB00994	D005770	DB00916
DB00073	D009370	DB11945
DB12141	D015470	DB00928
DB00783	D006470	DB11979
DB00927	D005334	DB01229
DB00877	D008052	DB00959
DB00958	D001943	DB14892
DB16322	D004194	DB06168
DB00678	D003092	DB00514
DB01006	D009369	DB00990
DB00352	D007938	DB00773
DB00635	D009069	DB00959
DB09331	D009370	DB00471
DB11595	D012871	DB16296
DB06626	D002277	DB01268
DB01234	D007154	DB06769
DB09074	D012871	DB09037
DB01181	D018204	DB00515
DB01076	D006402	DB00563
DB05136	D018307	DB09037
DB00072	D012871	DB11595
DB11967	D018358	DB05015
DB00441	D002277	DB01019
DB00073	D008224	DB15113
DB00307	D001423	DB00563
DB14892	D009369	DB08912
DB00758	D003324	DB08816
DB00567	D007239	DB00916
DB00441	D010182	DB00762
DB01284	D011085	DB01234
DB01101	D009369	DB09037
DB01281	D030342	DB00688
DB11526	D057165	DB00740
DB00694	D008232	DB00541
DB00694	D007938	DB00531
DB00099	D002318	DB06809
DB08935	D009369	DB01248
DB06176	D007160	DB08889
DB00987	D008206	DB00959
DB00004	D000077216	DB09037
DB00959	D016403	DB00099
DB01075	D009371	DB04465
DB06186	D009373	DB09037
DB15305	D002493	DB00683
DB04865	D009369	DB00928
DB08910	D006402	DB09331
DB00683	D011183	DB00316
DB00620	D017443	DB11058
DB09128	D060825	DB01267
DB00958	D008228	DB09054
DB00608	D005909	DB00853
DB00480	D014652	DB01075
DB02546	D007410	DB00958
DB12147	D002295	DB00958
DB00112	D002277	DB01248
DB08889	D014652	DB00531
DB00518	D010272	DB11431
DB01008	D009371	DB00099
DB01248	D001943	DB01234
DB00928	D001796	DB00480
DB00188	D008232	DB00541
DB00531	D007945	DB00313
DB01101	D018302	DB00112
DB00441	D012140	DB00958
DB00352	D008223	DB00631
DB09037	D001941	DB12021
DB00987	D010265	DB00437
DB00531	D017599	DB00853
DB00073	D008206	DB06365
DB00741	D006474	DB01042
DB00531	D009196	DB09052
DB00947	D002295	DB00515
DB11596	D004935	DB00515
DB11866	D001851	DB00399
DB00295	D010146	DB00668
DB09110	D013577	DB00531
DB00563	D012216	DB06273
DB09331	D014652	DB16125
DB11595	D001943	DB00441
DB00631	D006402	DB00987
DB08889	D007154	DB06317
DB06176	D009370	DB11952
DB00601	D002494	DB01045
DB01229	D012466	DB02546
DB12617	D001327	DB11767
DB15570	D009380	DB06186
DB00441	D008171	DB09035
DB12001	D011469	DB05812
DB05679	D011565	DB11834
DB01217	D012142	DB12001
DB15219	D009369	DB01229
DB00087	D007160	DB00959
DB00465	D010149	DB00996
DB00688	D009370	DB00631
DB01101	D009369	DB00544
DB09035	D007571	DB08828
DB00305	D014570	DB00544
DB11714	D012142	DB00515
DB14912	D009369	DB01225
DB00305	D001745	DB00563
DB00958	D000077195	DB11714
DB15232	D007674	DB01590
DB06769	D008224	DB00188
DB09035	D009370	DB00635
DB05220	D010532	DB01229
DB08934	D018178	DB09027
DB01217	D005833	DB12001
DB00958	D018307	DB00773
DB01101	D005770	DB00947
DB00958	D004701	DB11945
DB00091	D012872	DB00531
DB08901	D007154	DB00541
DB12332	D013272	DB05578
DB06605	D010190	DB06228
DB12047	D002277	DB08885
DB04915	D010532	DB01248
DB01060	D016481	DB00448
DB00073	D009370	DB00087
DB12015	D001943	DB11730
DB09331	D006474	DB01042
DB00002	D009369	DB00762
DB00377	D009373	DB09291
DB00099	D015470	DB00531
DB14811	D009369	DB14707
DB01248	D009369	DB09063
DB01234	D009370	DB06769
DB06317	D009370	DB12077
DB01033	D009370	DB00541
DB00958	D008228	DB00073
DB00325	D051437	DB11682
DB15110	D009370	DB00762
DB00499	D002277	DB01128
DB00316	D006402	DB00098
DB01229	D009373	DB00515
DB00959	D008232	DB00091
DB01229	D012142	DB04951
DB00339	D016908	DB01137
DB09296	D010335	DB00811
DB00762	D001254	DB00112
DB00853	D001847	DB00762
DB00843	D003704	DB00674
DB00736	D013272	DB01060
DB00026	D011469	DB00531
DB09035	D002292	DB14865
DB00285	D020181	DB00819
DB09110	D005759	DB00099
DB09037	D010997	DB12282
DB00928	D008223	DB09037
DB01224	D000068099	DB00715
DB08889	D009370	DB09570
DB00541	D016393	DB05220
DB09539	D001941	DB00515
DB01234	D004067	DB01269
DB05239	D009385	DB00112
DB01101	D008545	DB00531
DB00602	D018352	DB00331
DB01045	D007153	DB00331
DB01248	D009370	DB09037
DB01234	D007945	DB00635
DB06788	D009371	DB00007
DB00550	D013966	DB00763
DB00112	D009369	DB09079
DB00762	D004700	DB00390
DB09539	D012002	DB00947
DB09037	D001984	DB12332
DB00361	D009371	DB01248
DB06655	D044882	DB01276
DB01167	D009373	DB12887
DB01008	D017074	DB00531
DB01211	D005767	DB00736
DB00877	D000743	DB04572
DB13729	D012141	DB01128
DB11666	D018302	DB01206
DB09037	D004700	DB01248
DB02546	D009375	DB00112
DB00958	D009369	DB09037
DB01225	D012141	DB00758
DB00615	D016908	DB00951
DB00788	D017116	DB00829
DB14851	D005767	DB09035
DB01101	D000230	DB00526
DB00518	D004604	DB11431
DB00262	D007160	DB00437
DB11714	D009369	DB00997
DB00471	D012141	DB01611
DB08903	D012141	DB00845
DB00945	D018307	DB09037
DB00531	D000743	DB09110
DB08885	D008269	DB00112
DB01006	D009369	DB11828
DB00480	D009370	DB02546
DB11714	D002493	DB01101
DB09053	D007154	DB14867
DB08910	D007154	DB09331
DB00303	D014552	DB01137
DB09053	D007154	DB11850
DB01045	D004700	DB08907
DB08911	D008171	DB08912
DB02546	D010255	DB00958
DB00877	D054198	DB00091
DB01008	D000230	DB00877
DB11918	D009370	DB11714
DB00997	D006689	DB00099
DB05578	D006258	DB09035
DB00541	D012512	DB16186
DB01045	D015229	DB00331
DB00313	D002493	DB00564
DB00916	D018701	DB00994
DB00853	D009375	DB00688
DB01006	D014565	DB11730
DB00642	D008171	DB06168
DB01294	D003424	DB05679
DB00441	D008171	DB00958
DB00515	D018365	DB01248
DB09053	D007154	DB09570
DB13867	D006967	DB01001
DB00688	D009190	DB01073
DB00845	D016908	DB01201
DB08911	D003108	DB08912
DB00313	D009370	DB00112
DB00541	D007938	DB05889
DB00997	D014652	DB01042
DB08930	D009422	DB00503
DB11697	D015464	DB01262
DB00381	D006973	DB00999
DB01006	D001941	DB11828
DB00480	D006402	DB09110
DB00631	D010198	DB00091
DB00188	D020141	DB00563
DB00773	D009375	DB00982
DB09037	D008232	DB00441
DB00694	D009370	DB00997
DB00402	D001049	DB00819
DB00544	D000230	DB01269
DB14958	D007414	DB00112
DB00899	D003693	DB00728
DB09037	D010265	DB01073
DB09073	D009369	DB12205
DB08912	D030342	DB08911
DB01294	D012871	DB00683
DB01101	D004266	DB00853
DB00877	D009372	DB01042
DB06186	D014565	DB00958
DB01005	D030342	DB09110
DB08937	D009380	DB00019
DB08889	D020141	DB11581
DB08912	D002277	DB08911
DB08815	D012559	DB01267
DB06605	D012140	DB01109
DB00958	D002493	DB00563
DB01008	D001855	DB09110
DB00544	D009101	DB00112
DB00531	D015456	DB04572
DB09074	D001943	DB11714
DB05109	D018213	DB00762
DB00877	D010335	DB00087
DB00087	D000745	DB01073
DB11714	D007154	DB00480
DB00762	D009371	DB05578
DB06206	D012817	DB00433
DB09035	D008545	DB12520
DB00987	D009447	DB06769
DB00073	D008232	DB11754
DB00377	D005767	DB00927
DB00087	D003095	DB01008
DB01181	D009375	DB00531
DB11759	D009369	DB00928
DB00316	D009369	DB09331
DB01109	D014777	DB01225
DB06809	D009190	DB00099
DB00176	D018352	DB00331
DB09037	D019042	DB00515
DB01590	D010051	DB11730
DB00002	D042822	DB00112
DB00916	D002277	DB00537
DB06603	D009369	DB00694
DB00959	D030342	DB01073
DB00465	D010608	DB00633
DB01269	D005767	DB00002
DB01073	D019337	DB00864
DB00563	D001168	DB00650
DB09074	D001984	DB00958
DB01041	D054219	DB01234
DB00313	D001927	DB00564
DB01165	D007905	DB01085
DB00390	D007592	DB00201
DB00296	D003327	DB01221
DB00683	D011183	DB00482
DB00904	D012871	DB00927
DB00945	D009375	DB09037
DB08882	D004067	DB11595
DB00619	D007938	DB12597
DB01101	D009370	DB00305
DB01098	D009369	DB11679
DB12317	D009369	DB00526
DB11581	D009369	DB01262
DB11793	D009375	DB05239
DB00541	D008223	DB00631
DB01281	D030342	DB00563
DB00074	D001327	DB09312
DB00480	D020141	DB00959
DB00877	D003920	DB00864
DB14892	D013899	DB00958
DB00091	D009370	DB00773
DB01075	D005767	DB00002
DB06769	D008223	DB00541
DB09053	D015448	DB09037
DB00345	D044882	DB09255
DB09539	D013899	DB01101
DB11595	D009385	DB09074
DB00650	D009370	DB00541
DB01073	D000755	DB09110
DB08896	D009369	DB08937
DB00853	D005909	DB01206
DB05154	D014397	DB00615
DB16388	D010335	DB11714
DB12008	D009370	DB00531
DB00671	D016905	DB01212
DB00471	D001172	DB00201
DB00112	D004066	DB00530
DB09077	D018302	DB00480
DB11581	D007951	DB00928
DB12674	D008175	DB11595
DB11714	D014623	DB11771
DB00091	D008659	DB00688
DB00987	D007951	DB12411
DB00073	D007154	DB08910
DB09312	D007154	DB00688
DB00316	D052878	DB00465
DB00317	D000008	DB01030
DB00531	D009101	DB00480
DB00515	D009373	DB09037
DB01284	D004700	DB01234
DB00959	D009369	DB00997
DB15442	D007960	DB11945
DB00773	D006402	DB00563
DB11714	D001660	DB11771
DB00997	D010265	DB01234
DB01259	D009371	DB00112
DB11581	D009369	DB04865
DB00958	D012871	DB00531
DB00987	D004194	DB01204
DB12119	D002292	DB08875
DB00688	D014570	DB01611
DB01073	D018193	DB09035
DB09074	D012002	DB00112
DB00928	D001796	DB01234
DB00544	D008232	DB00112
DB01327	D050177	DB00207
DB00928	D004194	DB15100
DB01248	D001660	DB00515
DB15227	D007160	DB09054
DB00254	D010995	DB12825
DB09074	D010049	DB12218
DB00515	D006402	DB11945
DB00531	D001943	DB00571
DB14892	D008107	DB00398
DB11581	D008206	DB11850
DB00633	D003693	DB01221
DB08911	D009380	DB04868
DB01362	D008659	DB09255
DB09037	D012002	DB00650
DB00316	D006259	DB01200
DB01005	D006402	DB00099
DB00531	D008228	DB00997
DB06186	D008107	DB09035
DB00368	D058625	DB11842
DB01610	D009379	DB15419
DB01050	D005536	DB00316
DB00530	D009369	DB01101
DB14989	D009370	DB09053
DB01005	D009375	DB00515
DB11714	D004066	DB11689
DB00072	D004938	DB00526
DB12101	D009370	DB00073
DB11714	D008206	DB00997
DB11771	D014570	DB13007
DB00541	D009447	DB00515
DB00552	D007938	DB00531
DB01073	D014412	DB06769
DB09035	D001941	DB00958
DB12008	D009375	DB00441
DB11945	D009369	DB08899
DB11800	D001660	DB11595
DB12045	D006525	DB05521
DB11945	D000230	DB00526
DB00390	D010182	DB00641
DB00207	D014777	DB01611
DB06287	D014571	DB01075
DB00503	D008107	DB00811
DB00758	D009336	DB09030
DB01212	D016870	DB00207
DB00987	D015458	DB00741
DB00480	D007160	DB01041
DB01234	D007154	DB00959
DB08877	D055728	DB14867
DB08896	D005770	DB08937
DB06210	D009370	DB00987
DB00631	D054198	DB00531
DB06719	D002277	DB06825
DB00499	D014565	DB00014
DB11945	D009370	DB00544
DB00051	D001327	DB15091
DB00442	D006525	DB00709
DB09331	D007154	DB11581
DB00087	D007938	DB00928
DB12001	D011471	DB00635
DB00531	D009380	DB01206
DB01248	D001984	DB00112
DB00087	D055331	DB00877
DB08901	D010677	DB00635
DB00607	D018746	DB00713
DB06650	D008228	DB00987
DB00688	D008223	DB00877
DB00563	D015470	DB12874
DB14892	D012142	DB11791
DB08901	D007160	DB00541
DB00059	D010039	DB09150
DB00316	D000070636	DB00829
DB00502	D009461	DB00186
DB00630	D000856	DB06643
DB08911	D012142	DB08912
DB12489	D006058	DB09037
DB16409	D012871	DB01229
DB01183	D001927	DB01205
DB00531	D002493	DB12827
DB01234	D010335	DB00619
DB01073	D006453	DB00531
DB01234	D020969	DB01233
DB09037	D009369	DB09054
DB00650	D007160	DB01181
DB00262	D008223	DB01181
DB06273	D008228	DB15434
DB00864	D007154	DB00041
DB09037	D008232	DB11815
DB06186	D018326	DB00041
DB00762	D014652	DB00112
DB00515	D008223	DB12101
DB01248	D002282	DB00530
DB09331	D008232	DB00531
DB11127	D009371	DB05812
DB00877	D008206	DB00091
DB11714	D007160	DB00860
DB01229	D009375	DB14922
DB09570	D008223	DB00480
DB00958	D008175	DB04951
DB00073	D003147	DB00635
DB00958	D008171	DB09078
DB00073	D007154	DB11754
DB00688	D007160	DB00631
DB15434	D008228	DB00635
DB00958	D008206	DB09110
DB01073	D006402	DB14865
DB09037	D009371	DB16150
DB12060	D009422	DB00853
DB01234	D010677	DB00563
DB00541	D009375	DB00997
DB00853	D018358	DB00851
DB01073	D015464	DB00073
DB00515	D005185	DB00997
DB12887	D008224	DB00073
DB11714	D009369	DB11771
DB00773	D000072281	DB00635
DB12887	D008224	DB14989
DB09110	D008206	DB04572
DB08881	D010335	DB15102
DB11581	D012140	DB11595
DB09331	D009101	DB15421
DB01217	D009375	DB12001
DB16186	D004067	DB00650
DB00019	D009371	DB09037
DB13126	D001172	DB00650
DB01033	D008206	DB00997
DB08881	D009362	DB09074
DB11967	D009373	DB11718
DB00997	D016543	DB00515
DB00635	D002277	DB11901
DB01229	D004066	DB12015
DB06186	D017599	DB09033
DB00635	D003240	DB00531
DB00073	D010335	DB00997
DB01229	D010532	DB00650
DB01229	D013899	DB14892
DB00112	D002289	DB11595
DB01281	D009140	DB14785
DB09074	D014591	DB11841
DB00987	D015470	DB14865
DB00877	D006099	DB00531
DB00958	D008171	DB11896
DB00958	D004701	DB11595
DB00531	D009503	DB15001
DB01175	D003863	DB00476
DB01234	D007154	DB00515
DB00099	D006402	DB00688
DB00877	D009370	DB01042
DB00741	D010335	DB00687
DB00722	D014570	DB00966
DB06186	D009423	DB00112
DB01101	D001004	DB00544
DB00947	D001941	DB11730
DB00177	D014883	DB00722
DB11714	D001943	DB01101
DB00305	D002430	DB00515
DB09274	D003141	DB12070
DB00262	D008223	DB06769
DB09078	D009369	DB00398
DB09037	D007414	DB00002
DB01229	D012002	DB00958
DB01045	D012327	DB00951
DB00441	D018302	DB00531
DB09035	D009370	DB15082
DB09037	D006258	DB01229
DB00531	D054685	DB00073
DB12483	D009369	DB11581
DB01045	D012749	DB00331
DB01042	D054437	DB00864
DB09037	D017599	DB00762
DB08889	D006402	DB00515
DB00650	D002493	DB00531
DB00254	D018352	DB01611
DB01204	D007938	DB11832
DB01229	D002294	DB00002
DB01006	D009375	DB11730
DB00541	D004266	DB00635
DB08911	D009370	DB00398
DB00098	D008228	DB00864
DB01006	D002277	DB12001
DB12887	D009380	DB01045
DB11581	D009101	DB00480
DB01073	D007154	DB00773
DB00398	D010190	DB02546
DB06168	D009369	DB01248
DB11967	D014603	DB05015
DB00642	D001984	DB11595
DB11595	D009385	DB00112
DB00959	D008206	DB00316
DB00073	D008223	DB01042
DB12045	D004066	DB00008
DB09033	D015212	DB09312
DB00112	D002289	DB00515
DB00099	D006402	DB00073
DB01045	D014570	DB11873
DB06788	D005834	DB06825
DB06322	D009371	DB01006
DB01224	D001523	DB00246
DB00531	D001932	DB09073
DB00316	D030342	DB01075
DB11718	D018326	DB06186
DB00877	D014652	DB00688
DB00773	D009372	DB00997
DB09331	D054219	DB15421
DB00300	D014777	DB09299
DB05812	D013899	DB00635
DB00947	D002277	DB01101
DB00958	D001941	DB01259
DB00188	D008232	DB00515
DB11945	D002277	DB09035
DB00650	D014571	DB00762
DB00898	D012002	DB00916
DB01254	D007951	DB04868
DB16222	D008223	DB00635
DB09331	D008232	DB01075
DB00503	D012327	DB14126
DB00073	D016393	DB00688
DB09035	D009369	DB12513
DB00841	D003324	DB06213
DB09331	D009369	DB00471
DB11703	D014652	DB00073
DB00631	D008232	DB00073
DB08889	D020141	DB09570
DB00822	D001523	DB08883
DB11918	D014565	DB11714
DB13126	D007592	DB00201
DB09037	D002277	DB05578
DB00112	D001254	DB09037
DB00762	D020141	DB00526
DB01073	D012509	DB00087
DB00997	D009372	DB00531
DB00997	D002551	DB00515
DB02546	D008232	DB00773
DB01229	D009303	DB00958
DB00331	D009370	DB05294
DB15193	D007153	DB00503
DB01248	D012140	DB09063
DB01229	D000230	DB14935
DB00829	D000070599	DB00465
DB09037	D009370	DB00022
DB00541	D007154	DB01181
DB09303	D002318	DB14901
DB02546	D010608	DB00958
DB00465	D009461	DB00633
DB01610	D010038	DB15419
DB01211	D014652	DB08889
DB01073	D006402	DB00959
DB00112	D004700	DB01248
DB00650	D012140	DB00544
DB00958	D006258	DB12090
DB11680	D004067	DB01229
DB15091	D007592	DB00563
DB00441	D009369	DB00072
DB01610	D000077274	DB09037
DB06769	D016411	DB00531
DB09037	D018307	DB00758
DB09053	D008223	DB06769
DB00002	D005770	DB01101
DB12001	D007674	DB01268
DB01234	D007160	DB00471
DB11988	D020278	DB01075
DB12827	D016543	DB00853
DB00635	D012871	DB00531
DB05239	D000077216	DB11595
DB04865	D010335	DB00099
DB00683	D010335	DB00514
DB06699	D011471	DB00328
DB01050	D009422	DB00497
DB00087	D005759	DB00531
DB06186	D018297	DB00531
DB00531	D001943	DB01073
