Classifier	p
GB	0.15319589381056484
GB	0.059356033302754733
GB	0.06299863000118175
GB	0.06499800875364066
GB	0.05531388043249526
GB	0.27446179028167367
GB	0.2454996388619607
GB	0.800766917024075
GB	0.05494999653001459
GB	0.20808936249163207
GB	0.36741328613789415
GB	0.23862375208970263
GB	0.06568636858104264
GB	0.08749772785761382
GB	0.14121957772713828
GB	0.05528136075549984
GB	0.2556528302639431
GB	0.08385541765871833
GB	0.055362287914268095
GB	0.2471214394726922
GB	0.05529914657818037
GB	0.14570706611520953
GB	0.37123462863597323
GB	0.05536889205935124
GB	0.08448358032316003
GB	0.05533647780833782
GB	0.08529585944542957
GB	0.13526758372934536
GB	0.056447177906506954
GB	0.06496890690095161
GB	0.055095378912463064
GB	0.1078256103482238
GB	0.19694752913771518
GB	0.4051480008992437
GB	0.07445662469497942
GB	0.19176503409949225
GB	0.32502037858991073
GB	0.11222310276835212
GB	0.08695203627521236
GB	0.8885242271671767
GB	0.1945734691627498
GB	0.06646954726569262
GB	0.07329853195296507
GB	0.06929868951714
GB	0.05500701134821219
GB	0.06499800875364066
GB	0.20833726838109892
GB	0.15232805995551732
GB	0.05541768294325614
GB	0.30786217894884427
GB	0.10207218149904437
GB	0.13777107620735027
GB	0.1086060463889268
GB	0.18084208780587155
GB	0.1231337440656486
GB	0.5628604290666179
GB	0.22120528247132495
GB	0.07755484095668301
GB	0.0553960218820499
GB	0.18138077830106378
GB	0.2039567021155508
GB	0.3667450062460097
GB	0.0764966673752925
GB	0.0962954724641638
GB	0.05531388043249526
GB	0.1304868944248369
GB	0.061293757421035634
GB	0.8873390311418783
GB	0.055260199533565056
GB	0.1542271575222487
GB	0.4602520829668322
GB	0.05483413517013901
GB	0.09554984051207224
GB	0.07974399861649137
GB	0.05625752720651364
GB	0.05556885762178374
GB	0.14825979953528073
GB	0.05496914571345135
GB	0.05486991456284038
GB	0.3385030605610342
GB	0.20026175831103263
GB	0.05536889205935124
GB	0.07134961920512962
GB	0.2827426263556259
GB	0.061737619218831155
GB	0.3002894646258221
GB	0.055533449187329754
GB	0.1487453888155503
GB	0.2784026321454007
GB	0.2086105861184474
GB	0.05533872117246492
GB	0.10943938106633751
GB	0.16436893586796048
GB	0.2258347242519144
GB	0.07731130023502049
GB	0.35671382029920645
GB	0.05534708509122378
GB	0.39224910415288106
GB	0.06431840427951521
GB	0.06698218247490495
GB	0.05538275775315902
GB	0.11401567899677077
GB	0.4064876316122364
GB	0.055370463143716894
GB	0.05517430477247079
GB	0.33679771891380683
GB	0.1392391383943244
GB	0.11643569538367196
GB	0.0550331180425052
GB	0.1676470519139972
GB	0.055408135536518285
GB	0.13945738305866326
GB	0.07328235974140107
GB	0.24016304298064312
GB	0.05520975129163441
GB	0.46925578205761526
GB	0.09862464800398876
GB	0.21459027961122817
GB	0.22656143750587956
GB	0.3906567035944516
GB	0.16477402490574367
GB	0.13319602185307364
GB	0.09466823299611449
GB	0.19698677854630436
GB	0.26716173503647067
GB	0.19350619808286718
GB	0.12980298793122455
GB	0.7010940805633485
GB	0.05538275775315902
GB	0.055328940212880075
GB	0.2374116762614765
GB	0.5297680988753638
GB	0.11551228982735516
GB	0.07857210362868534
GB	0.06393047467006034
GB	0.16855603310657147
GB	0.7345405349056435
GB	0.28184786834631287
GB	0.09523496652340063
GB	0.16206459809308718
GB	0.14794320999582006
GB	0.06662954228629082
GB	0.05524199425325881
GB	0.05517039641365376
GB	0.19878889528277366
GB	0.4978734726119917
GB	0.06211574782526709
GB	0.09116573893665451
GB	0.07264774728265526
GB	0.5820396475469423
GB	0.12005461181705812
GB	0.2087553603268366
GB	0.17408233902088088
GB	0.7024917965221116
GB	0.05529020633707209
GB	0.23398870686793596
GB	0.07514825790560108
GB	0.1741314711469681
GB	0.09638885829220695
GB	0.2736769000128579
GB	0.07170717644264749
GB	0.05538275775315902
GB	0.12058327942669918
GB	0.38578781891551345
GB	0.11399375372993341
GB	0.0961349152166212
GB	0.14990918153255042
GB	0.3190468660220324
GB	0.14808192035349008
GB	0.406335810309523
GB	0.25350017913587664
GB	0.1419535292731704
GB	0.20369800129888405
GB	0.5957573303688741
GB	0.06588369799301345
GB	0.05864895368570619
GB	0.10111833798494911
GB	0.3002009771956124
GB	0.06439527114417393
GB	0.7729061698118951
GB	0.19615938566976338
GB	0.12511911395512954
GB	0.09530635241491366
GB	0.0801138293370557
GB	0.05496019028680364
GB	0.055260199533565056
GB	0.20112656419261643
GB	0.22947315459532347
GB	0.05536889205935124
GB	0.05538275775315902
GB	0.05571568136710299
GB	0.1770375548617987
GB	0.3718135304552795
GB	0.30512871309502654
GB	0.05530045087609819
GB	0.12235542460018262
GB	0.12239768282719699
GB	0.05535093995642827
GB	0.46371478062004706
GB	0.176692798184635
GB	0.08831102591330924
GB	0.05538275775315902
GB	0.07036626707351981
GB	0.07788757075472222
GB	0.17845854999327299
GB	0.05492294186494856
GB	0.05538275775315902
GB	0.05537868044974525
GB	0.3534897301216565
GB	0.08961477791347755
GB	0.3837510527802627
GB	0.23745581876500108
GB	0.060188102515221775
GB	0.2093994690833648
GB	0.05493166468049916
GB	0.05919475202827927
GB	0.05538275775315902
GB	0.1360580153022614
GB	0.164434733771251
GB	0.18026609719423461
GB	0.09528936523060295
GB	0.05527157890185429
GB	0.11555128616060888
GB	0.1086376439440912
GB	0.08949464099330962
GB	0.12390693700163022
GB	0.6112778568082605
GB	0.05538275775315902
GB	0.10921272767523497
GB	0.19272586245490536
GB	0.10774340891764157
GB	0.19648932961810567
GB	0.07464149645617638
GB	0.2673017404664922
GB	0.5266947668999332
GB	0.07839568417475612
GB	0.07945959235194038
GB	0.06297556594168127
GB	0.15329867763233954
GB	0.5214455782290787
GB	0.1986343972979176
GB	0.22888969766292663
GB	0.21411493232561615
GB	0.10168956463098806
GB	0.05538275775315902
GB	0.055328940212880075
GB	0.09196719024139556
GB	0.05556151167924409
GB	0.5182595335380101
GB	0.27160685920622873
GB	0.4458312192390493
GB	0.11295144573050375
GB	0.08868792356180107
GB	0.5642063720800609
GB	0.06785570077075824
GB	0.05531202466621979
GB	0.07338525953159536
GB	0.19923138790612796
GB	0.5129786353866242
GB	0.09262776225586544
GB	0.17559091264676266
GB	0.0906839216206521
GB	0.2906254303331524
GB	0.05530208537819201
GB	0.07259335233322932
GB	0.1735403695163822
GB	0.07396671535717483
GB	0.07183571895118271
GB	0.2093440409379763
GB	0.14212124260772155
GB	0.14248525555779162
GB	0.18581548531459624
GB	0.2996555013749158
GB	0.0553651313879427
GB	0.21641130956324653
GB	0.19763655107538647
GB	0.12173462411372711
GB	0.7285584089569109
GB	0.22864038816038235
GB	0.08905417087307675
GB	0.05558207913521324
GB	0.05531055068892775
GB	0.05538275775315902
GB	0.1789817272097366
GB	0.41504506093546817
GB	0.05538275775315902
GB	0.06806483285965037
GB	0.13782206540817937
GB	0.09858978838213131
GB	0.1394954943470868
GB	0.0632143967644143
GB	0.15900872043949113
GB	0.06357477177105697
GB	0.08047691590507548
GB	0.055370463143716894
GB	0.05545105827427349
GB	0.09860409963161006
GB	0.5639021302151928
GB	0.488936276498363
GB	0.2012548927972069
GB	0.05563367300921443
GB	0.3058850342474259
GB	0.12328740188075162
GB	0.29808613156633756
GB	0.1297826899038426
GB	0.07598470348521262
GB	0.06165847382904955
GB	0.28214898941794125
GB	0.08952280742857362
GB	0.709890293601678
GB	0.0723372173641732
GB	0.0572857616549019
GB	0.13658770045345253
GB	0.13597113920240825
GB	0.055361830280039326
GB	0.05490892550700889
GB	0.0598234744779693
GB	0.05754663637652399
GB	0.394935119556056
GB	0.05609566413749053
GB	0.564814736924713
GB	0.05524624027899127
GB	0.0550188470566495
GB	0.05541768294325614
GB	0.1448692059710841
GB	0.28118654225185413
GB	0.1338082692776913
GB	0.08994791114449535
GB	0.23661863404511327
GB	0.1027633279656683
GB	0.05538275775315902
GB	0.30144169169045004
GB	0.8320049193280252
GB	0.15571279293547485
GB	0.1085626643188824
GB	0.15865637202487357
GB	0.05803027619451009
GB	0.16789573360467722
GB	0.05558207913521324
GB	0.2884718393962021
GB	0.16139299835610765
GB	0.5500106219448266
GB	0.31503033104827677
GB	0.18687631977606506
GB	0.05536889205935124
GB	0.055292830612213274
GB	0.08413678138061291
GB	0.30558654439701843
GB	0.05556885762178374
GB	0.05761547338016369
GB	0.20310188260686257
GB	0.5622666731810183
GB	0.06476929461145778
GB	0.15198990231528042
GB	0.14901827792864544
GB	0.2794770794966463
GB	0.2565157877675218
GB	0.31291356417479776
GB	0.07301479508896189
GB	0.3142798078443385
GB	0.5449878597740692
GB	0.22390848247812037
GB	0.45254073051977733
GB	0.0623654275235772
GB	0.07269422233359263
GB	0.14919873043514487
GB	0.08343312739090628
GB	0.3138602875827499
GB	0.12754772141539636
GB	0.060980344473782845
GB	0.09898064189147872
GB	0.11015065517430003
GB	0.2075588472538788
GB	0.24109364253943555
GB	0.17599582921714743
GB	0.09966903417543989
GB	0.08554176432318933
GB	0.11604565263854456
GB	0.056735681577487575
GB	0.20770473662334402
GB	0.215748782453731
GB	0.31739169445381393
GB	0.18606057392348116
GB	0.19788307506312977
GB	0.21316950533204293
GB	0.05535699980747137
GB	0.11523861002726417
GB	0.22980069834064312
GB	0.12416486237374706
GB	0.24499977985173096
GB	0.0975930918195171
GB	0.19743161635584494
GB	0.13544999556626366
GB	0.28682834425921033
GB	0.1700855171142886
GB	0.3895070295123582
GB	0.0973644993507267
GB	0.10332007852774701
GB	0.12180111891965313
GB	0.05538275775315902
GB	0.0581885518157576
GB	0.06159697858290672
GB	0.19461911983114819
GB	0.05988016968803991
GB	0.7759628205638577
GB	0.1605680248753569
GB	0.0692802718437619
GB	0.3089059176324063
GB	0.05460798046368272
GB	0.20797978854546817
GB	0.15748362219356465
GB	0.138313898176837
GB	0.0553036253136759
GB	0.17442885231314945
GB	0.11434310399775942
