Classifier	p
GB	0.4052109893988967
GB	0.054291683884773796
GB	0.056465765676703125
GB	0.05870317484197323
GB	0.08208748103414672
GB	0.12316605291203796
GB	0.44101903755926497
GB	0.05339299405722785
GB	0.347680494338582
GB	0.06532589981334565
GB	0.056465765676703125
GB	0.0489688219240006
GB	0.21172351097955572
