#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
METTL13	METTL20	9606.ENSP00000354920	9606.ENSP00000350353	0	0	0	0	0	0	0	0.801	0.801
METTL13	SETD4	9606.ENSP00000354920	9606.ENSP00000382163	0	0	0	0	0	0	0	0.490	0.490
METTL13	METTL23	9606.ENSP00000354920	9606.ENSP00000482599	0	0	0	0	0	0	0	0.555	0.555
METTL13	METTL14	9606.ENSP00000354920	9606.ENSP00000373474	0	0	0	0	0.064	0	0	0.546	0.557
METTL13	RRNAD1	9606.ENSP00000354920	9606.ENSP00000357199	0	0	0	0	0.064	0	0	0.547	0.558
METTL13	METTL8	9606.ENSP00000354920	9606.ENSP00000480056	0	0	0	0	0	0	0	0.622	0.622
METTL13	VCPKMT	9606.ENSP00000354920	9606.ENSP00000379201	0	0	0	0	0	0	0	0.676	0.676
METTL13	N6AMT2	9606.ENSP00000354920	9606.ENSP00000372206	0	0	0	0	0	0	0	0.690	0.690
METTL13	METTL21A	9606.ENSP00000354920	9606.ENSP00000415115	0	0	0	0	0	0	0	0.715	0.715
METTL14	METTL16	9606.ENSP00000373474	9606.ENSP00000263092	0	0	0	0	0.148	0	0	0.782	0.806
METTL14	NSUN2	9606.ENSP00000373474	9606.ENSP00000264670	0	0	0	0	0.063	0	0	0.626	0.635
METTL14	ZC3H13	9606.ENSP00000373474	9606.ENSP00000282007	0	0	0	0	0.175	0.376	0.900	0.854	0.991
METTL14	METTL3	9606.ENSP00000373474	9606.ENSP00000298717	0	0	0	0.620	0.064	0.993	0.900	0.996	0.999
METTL14	N6AMT1	9606.ENSP00000373474	9606.ENSP00000303584	0	0	0	0	0.070	0	0	0.718	0.727
METTL14	WTAP	9606.ENSP00000373474	9606.ENSP00000351141	0	0	0	0	0.109	0.649	0.900	0.995	0.999
METTL14	RBM15	9606.ENSP00000373474	9606.ENSP00000358799	0	0	0	0	0.062	0.316	0.900	0.925	0.994
METTL14	PCIF1	9606.ENSP00000373474	9606.ENSP00000361486	0	0	0	0	0.088	0	0	0.431	0.459
METTL14	TRDMT1	9606.ENSP00000373474	9606.ENSP00000367030	0.167	0	0	0	0.108	0	0	0.478	0.578
METTL14	POLR2B	9606.ENSP00000373474	9606.ENSP00000370625	0	0	0	0	0.101	0	0.900	0.183	0.920
METTL14	NOP2	9606.ENSP00000373474	9606.ENSP00000371858	0	0	0	0	0.063	0.270	0	0.425	0.572
METTL14	RNMT	9606.ENSP00000373474	9606.ENSP00000372804	0	0	0	0	0.076	0	0	0.617	0.631
METTL14	METTL8	9606.ENSP00000373474	9606.ENSP00000480056	0	0	0	0	0.066	0	0	0.445	0.459
METTL14	WDR4	9606.ENSP00000373474	9606.ENSP00000381266	0	0	0	0	0.048	0	0	0.459	0.464
METTL14	METTL4	9606.ENSP00000373474	9606.ENSP00000458290	0	0	0	0	0.063	0	0	0.942	0.943
METTL14	RBM15B	9606.ENSP00000373474	9606.ENSP00000454545	0	0	0	0	0.062	0.316	0.900	0.837	0.988
METTL15	PUS3	9606.ENSP00000384369	9606.ENSP00000227474	0.109	0	0	0	0.062	0.291	0	0.199	0.461
METTL15	METTL5	9606.ENSP00000384369	9606.ENSP00000260953	0	0	0	0	0.064	0	0	0.471	0.484
METTL15	METTL16	9606.ENSP00000384369	9606.ENSP00000263092	0	0	0	0	0.065	0	0	0.403	0.418
METTL15	TRMT61B	9606.ENSP00000384369	9606.ENSP00000302801	0.069	0	0	0	0	0.117	0	0.357	0.425
METTL15	RNMTL1	9606.ENSP00000384369	9606.ENSP00000306080	0.055	0	0	0	0.124	0.117	0	0.471	0.562
METTL15	TFB1M	9606.ENSP00000384369	9606.ENSP00000356134	0.129	0	0	0	0.065	0	0	0.390	0.460
METTL15	TRMT13	9606.ENSP00000384369	9606.ENSP00000359160	0	0	0	0	0.065	0	0	0.487	0.499
METTL15	PUS1	9606.ENSP00000384369	9606.ENSP00000365837	0.109	0	0	0	0.066	0.291	0	0.199	0.464
METTL15	METTL17	9606.ENSP00000384369	9606.ENSP00000372445	0	0	0	0	0	0.551	0	0	0.551
METTL15	METTL6	9606.ENSP00000384369	9606.ENSP00000407613	0	0	0	0	0.064	0	0	0.404	0.419
METTL15	NSUN4	9606.ENSP00000384369	9606.ENSP00000419740	0.045	0	0	0	0.074	0	0	0.426	0.448
METTL15	MRM1	9606.ENSP00000384369	9606.ENSP00000481559	0.055	0	0	0	0.063	0	0	0.502	0.521
METTL16	TRMT6	9606.ENSP00000263092	9606.ENSP00000203001	0	0	0	0	0.111	0	0	0.434	0.475
METTL16	METTL25	9606.ENSP00000263092	9606.ENSP00000248306	0	0	0	0	0.064	0	0	0.716	0.723
METTL16	METTL5	9606.ENSP00000263092	9606.ENSP00000260953	0	0	0	0	0	0	0	0.575	0.575
METTL16	METTL2B	9606.ENSP00000263092	9606.ENSP00000262432	0	0	0	0	0.105	0	0	0.585	0.613
METTL16	METTL7B	9606.ENSP00000263092	9606.ENSP00000377796	0	0	0	0	0.066	0	0	0.410	0.426
METTL16	METTL7A	9606.ENSP00000263092	9606.ENSP00000448785	0	0	0	0	0.066	0	0	0.429	0.443
METTL16	METTL2A	9606.ENSP00000263092	9606.ENSP00000309610	0	0	0	0	0.083	0	0	0.426	0.452
METTL16	MRM1	9606.ENSP00000263092	9606.ENSP00000481559	0	0	0	0	0.062	0	0	0.467	0.479
METTL16	PCIF1	9606.ENSP00000263092	9606.ENSP00000361486	0	0	0	0	0.072	0	0	0.466	0.483
METTL16	RNMT	9606.ENSP00000263092	9606.ENSP00000372804	0	0	0	0	0.082	0	0	0.502	0.523
METTL16	TFB2M	9606.ENSP00000263092	9606.ENSP00000355471	0	0	0	0	0.067	0	0	0.522	0.536
METTL16	ZCCHC4	9606.ENSP00000263092	9606.ENSP00000303468	0	0	0	0	0	0	0	0.543	0.543
METTL16	METTL4	9606.ENSP00000263092	9606.ENSP00000458290	0	0	0	0	0.066	0	0	0.588	0.599
METTL16	WDR4	9606.ENSP00000263092	9606.ENSP00000381266	0	0	0	0	0.065	0	0	0.598	0.608
METTL16	ZC3H13	9606.ENSP00000263092	9606.ENSP00000282007	0	0	0	0	0.080	0	0	0.700	0.713
METTL16	RBM15B	9606.ENSP00000263092	9606.ENSP00000454545	0	0	0	0	0.062	0	0	0.730	0.736
METTL16	METTL8	9606.ENSP00000263092	9606.ENSP00000480056	0	0	0	0	0.083	0	0	0.735	0.747
METTL16	RBM15	9606.ENSP00000263092	9606.ENSP00000358799	0	0	0	0	0.065	0	0	0.755	0.761
METTL16	WTAP	9606.ENSP00000263092	9606.ENSP00000351141	0	0	0	0	0.078	0	0	0.783	0.792
METTL16	METTL3	9606.ENSP00000263092	9606.ENSP00000298717	0	0	0	0	0.093	0	0	0.850	0.858
METTL17	UTP18	9606.ENSP00000372445	9606.ENSP00000225298	0	0	0	0	0.477	0	0	0	0.477
METTL17	N6AMT1	9606.ENSP00000372445	9606.ENSP00000303584	0	0	0	0	0.084	0	0	0.697	0.710
METTL17	WDR3	9606.ENSP00000372445	9606.ENSP00000308179	0	0	0	0	0.653	0	0	0	0.653
METTL17	WDR36	9606.ENSP00000372445	9606.ENSP00000423067	0	0	0	0	0.454	0	0	0	0.454
METTL18	SETD4	9606.ENSP00000307975	9606.ENSP00000382163	0	0	0	0	0.064	0	0	0.519	0.530
METTL18	N6AMT2	9606.ENSP00000307975	9606.ENSP00000372206	0	0	0	0	0.088	0	0	0.756	0.768
METTL18	METTL23	9606.ENSP00000307975	9606.ENSP00000482599	0	0	0	0	0.062	0	0	0.791	0.796
METTL18	METTL20	9606.ENSP00000307975	9606.ENSP00000350353	0	0	0	0	0	0	0	0.821	0.821
METTL18	VCPKMT	9606.ENSP00000307975	9606.ENSP00000379201	0	0	0	0	0.063	0	0	0.839	0.842
METTL18	METTL21A	9606.ENSP00000307975	9606.ENSP00000415115	0	0	0	0	0.062	0	0	0.862	0.865
METTL20	NDUFAF7	9606.ENSP00000350353	9606.ENSP00000002125	0.046	0	0	0	0.065	0	0	0.760	0.768
METTL20	RSAD1	9606.ENSP00000350353	9606.ENSP00000258955	0	0	0	0	0	0	0	0.537	0.537
METTL20	SETD4	9606.ENSP00000350353	9606.ENSP00000382163	0	0	0	0	0.063	0	0	0.412	0.426
METTL20	RNMT	9606.ENSP00000350353	9606.ENSP00000372804	0	0	0	0	0	0	0	0.469	0.469
METTL20	RRNAD1	9606.ENSP00000350353	9606.ENSP00000357199	0	0	0	0	0	0	0	0.503	0.503
METTL20	METTL23	9606.ENSP00000350353	9606.ENSP00000482599	0	0	0	0	0.052	0	0	0.714	0.718
METTL20	VCPKMT	9606.ENSP00000350353	9606.ENSP00000379201	0	0	0	0	0.052	0	0	0.850	0.852
METTL20	N6AMT2	9606.ENSP00000350353	9606.ENSP00000372206	0	0	0	0	0.082	0	0	0.870	0.875
METTL20	METTL21A	9606.ENSP00000350353	9606.ENSP00000415115	0	0	0	0	0.052	0	0	0.880	0.881
METTL21A	PRMT3	9606.ENSP00000415115	9606.ENSP00000331879	0	0	0	0	0.065	0	0	0.386	0.401
METTL21A	N6AMT2	9606.ENSP00000415115	9606.ENSP00000372206	0	0	0	0	0	0	0	0.837	0.837
METTL21A	VCPKMT	9606.ENSP00000415115	9606.ENSP00000379201	0	0	0	0.796	0.062	0.270	0	0.895	0.415
METTL23	NDUFAF7	9606.ENSP00000482599	9606.ENSP00000002125	0	0	0	0	0	0	0	0.481	0.481
METTL23	N6AMT2	9606.ENSP00000482599	9606.ENSP00000372206	0	0	0	0	0	0	0	0.704	0.704
METTL23	VCPKMT	9606.ENSP00000482599	9606.ENSP00000379201	0	0	0	0.657	0	0.270	0	0.738	0.452
METTL25	WDR4	9606.ENSP00000248306	9606.ENSP00000381266	0	0	0	0	0	0	0	0.404	0.404
METTL25	METTL7A	9606.ENSP00000248306	9606.ENSP00000448785	0	0	0	0	0	0	0	0.433	0.433
METTL25	METTL7B	9606.ENSP00000248306	9606.ENSP00000377796	0	0	0	0	0	0	0	0.557	0.557
METTL25	METTL2B	9606.ENSP00000248306	9606.ENSP00000262432	0	0	0	0	0.062	0	0	0.631	0.639
METTL25	METTL8	9606.ENSP00000248306	9606.ENSP00000480056	0	0	0	0	0	0	0	0.788	0.788
METTL2A	TARBP1	9606.ENSP00000309610	9606.ENSP00000040877	0	0	0	0	0.094	0	0	0.481	0.510
METTL2A	TRMT6	9606.ENSP00000309610	9606.ENSP00000203001	0	0	0	0	0.243	0	0	0.330	0.471
METTL2A	PUS3	9606.ENSP00000309610	9606.ENSP00000227474	0	0	0	0	0.066	0	0	0.404	0.419
METTL2A	TRMT2A	9606.ENSP00000309610	9606.ENSP00000252136	0	0	0	0	0.186	0	0	0.503	0.578
METTL2A	TRMT5	9606.ENSP00000309610	9606.ENSP00000261249	0	0	0	0	0.142	0	0	0.363	0.430
METTL2A	UTP6	9606.ENSP00000309610	9606.ENSP00000261708	0	0	0	0	0.467	0	0	0	0.467
METTL2A	NSUN2	9606.ENSP00000309610	9606.ENSP00000264670	0	0	0	0	0.168	0	0	0.451	0.524
METTL2A	TRMT10A	9606.ENSP00000309610	9606.ENSP00000273962	0	0	0	0	0.086	0	0	0.495	0.519
METTL2A	TRMT10B	9606.ENSP00000309610	9606.ENSP00000297994	0	0	0	0	0.086	0	0	0.662	0.678
METTL2A	TRMT1	9606.ENSP00000309610	9606.ENSP00000466967	0	0	0	0	0.062	0.104	0	0.345	0.402
METTL2A	TRMT61A	9606.ENSP00000309610	9606.ENSP00000374399	0	0	0	0	0.160	0	0	0.349	0.429
METTL2A	NSUN6	9606.ENSP00000309610	9606.ENSP00000366519	0	0	0	0	0.145	0	0	0.364	0.433
METTL2A	TRMT11	9606.ENSP00000309610	9606.ENSP00000333934	0	0	0	0	0.128	0	0	0.388	0.443
METTL2A	NSUN7	9606.ENSP00000309610	9606.ENSP00000371201	0	0	0	0	0.111	0	0	0.475	0.513
METTL2A	NSUN3	9606.ENSP00000309610	9606.ENSP00000318986	0	0	0	0	0.168	0	0	0.449	0.522
METTL2A	THUMPD2	9606.ENSP00000309610	9606.ENSP00000423933	0	0	0	0	0.064	0	0	0.560	0.570
METTL2A	TRMT2B	9606.ENSP00000309610	9606.ENSP00000362027	0	0	0	0	0.186	0	0	0.521	0.593
METTL2B	TARBP1	9606.ENSP00000262432	9606.ENSP00000040877	0	0	0	0	0.094	0	0	0.466	0.495
METTL2B	TRMT6	9606.ENSP00000262432	9606.ENSP00000203001	0	0	0	0	0.243	0	0	0.298	0.446
METTL2B	PUS3	9606.ENSP00000262432	9606.ENSP00000227474	0	0	0	0	0.066	0	0	0.538	0.550
METTL2B	TRMT2A	9606.ENSP00000262432	9606.ENSP00000252136	0	0	0	0	0.186	0	0	0.473	0.553
METTL2B	TRMT5	9606.ENSP00000262432	9606.ENSP00000261249	0	0	0	0	0.142	0	0	0.507	0.559
METTL2B	UTP6	9606.ENSP00000262432	9606.ENSP00000261708	0	0	0	0	0.467	0	0	0	0.467
METTL2B	NOP2	9606.ENSP00000262432	9606.ENSP00000371858	0	0	0	0	0.164	0	0	0.317	0.404
METTL2B	TRMT61A	9606.ENSP00000262432	9606.ENSP00000374399	0	0	0	0	0.160	0	0	0.349	0.429
METTL2B	TRMT10A	9606.ENSP00000262432	9606.ENSP00000273962	0	0	0	0	0.086	0	0	0.452	0.478
METTL2B	NSUN7	9606.ENSP00000262432	9606.ENSP00000371201	0	0	0	0	0.111	0	0	0.443	0.484
METTL2B	TRMT1	9606.ENSP00000262432	9606.ENSP00000466967	0	0	0	0	0.062	0.104	0	0.475	0.520
METTL2B	THUMPD2	9606.ENSP00000262432	9606.ENSP00000423933	0	0	0	0	0.064	0	0	0.517	0.529
METTL2B	THUMPD3	9606.ENSP00000262432	9606.ENSP00000339532	0	0	0	0	0.063	0	0	0.522	0.533
METTL2B	TRMT2B	9606.ENSP00000262432	9606.ENSP00000362027	0	0	0	0	0.186	0	0	0.465	0.546
METTL2B	NSUN6	9606.ENSP00000262432	9606.ENSP00000366519	0	0	0	0	0.145	0	0	0.511	0.564
METTL2B	NSUN3	9606.ENSP00000262432	9606.ENSP00000318986	0	0	0	0	0.168	0	0	0.513	0.578
METTL2B	NSUN2	9606.ENSP00000262432	9606.ENSP00000264670	0	0	0	0	0.168	0	0	0.521	0.584
METTL2B	METTL7B	9606.ENSP00000262432	9606.ENSP00000377796	0	0	0	0	0.064	0	0	0.576	0.586
METTL2B	TRMT11	9606.ENSP00000262432	9606.ENSP00000333934	0	0	0	0	0.128	0	0	0.546	0.587
METTL2B	TRMT10B	9606.ENSP00000262432	9606.ENSP00000297994	0	0	0	0	0.086	0	0	0.632	0.650
METTL3	NSUN2	9606.ENSP00000298717	9606.ENSP00000264670	0	0	0	0	0.065	0.132	0	0.612	0.657
METTL3	ZC3H13	9606.ENSP00000298717	9606.ENSP00000282007	0	0	0	0	0.064	0.376	0.900	0.786	0.985
METTL3	NOP2	9606.ENSP00000298717	9606.ENSP00000371858	0	0	0	0	0.064	0	0	0.405	0.420
METTL3	PRMT5	9606.ENSP00000298717	9606.ENSP00000319169	0	0	0	0	0.062	0.270	0	0.246	0.439
METTL3	SETD2	9606.ENSP00000298717	9606.ENSP00000386759	0	0	0	0	0.049	0	0	0.443	0.447
METTL3	PRMT1	9606.ENSP00000298717	9606.ENSP00000406162	0	0	0	0	0.065	0.270	0	0.257	0.448
METTL3	METTL8	9606.ENSP00000298717	9606.ENSP00000480056	0	0	0	0	0.063	0	0	0.495	0.507
METTL3	TRDMT1	9606.ENSP00000298717	9606.ENSP00000367030	0.167	0	0	0	0.073	0	0	0.497	0.577
METTL3	N6AMT1	9606.ENSP00000298717	9606.ENSP00000303584	0	0	0	0	0.063	0	0	0.676	0.684
METTL3	RNMT	9606.ENSP00000298717	9606.ENSP00000372804	0	0	0	0	0.066	0	0	0.751	0.757
METTL3	POLR2B	9606.ENSP00000298717	9606.ENSP00000370625	0	0	0	0	0.111	0	0.900	0.149	0.917
METTL3	METTL4	9606.ENSP00000298717	9606.ENSP00000458290	0	0	0	0	0.062	0	0	0.988	0.989
METTL3	RBM15B	9606.ENSP00000298717	9606.ENSP00000454545	0	0	0	0	0.064	0.368	0.900	0.876	0.991
METTL3	RBM15	9606.ENSP00000298717	9606.ENSP00000358799	0	0	0	0	0.064	0.471	0.900	0.909	0.994
METTL3	WTAP	9606.ENSP00000298717	9606.ENSP00000351141	0	0	0	0	0.064	0.895	0.900	0.994	0.999
METTL4	METTL5	9606.ENSP00000458290	9606.ENSP00000260953	0	0	0	0	0	0	0	0.470	0.470
METTL4	ZC3H13	9606.ENSP00000458290	9606.ENSP00000282007	0	0	0	0	0	0	0	0.450	0.450
METTL4	N6AMT1	9606.ENSP00000458290	9606.ENSP00000303584	0	0	0	0	0	0	0	0.834	0.834
METTL4	NSUN5	9606.ENSP00000458290	9606.ENSP00000309126	0	0	0	0	0.062	0	0	0.540	0.550
METTL4	WTAP	9606.ENSP00000458290	9606.ENSP00000351141	0	0	0	0	0.056	0	0	0.835	0.838
METTL4	RBM15	9606.ENSP00000458290	9606.ENSP00000358799	0	0	0	0	0	0	0	0.490	0.490
METTL4	PCIF1	9606.ENSP00000458290	9606.ENSP00000361486	0	0	0	0	0	0	0	0.401	0.401
METTL4	TRDMT1	9606.ENSP00000458290	9606.ENSP00000367030	0	0	0	0	0.055	0	0	0.429	0.437
METTL4	WDR4	9606.ENSP00000458290	9606.ENSP00000381266	0	0	0	0	0	0	0	0.510	0.510
METTL4	RBM15B	9606.ENSP00000458290	9606.ENSP00000454545	0	0	0	0	0	0	0	0.539	0.539
METTL5	TRMT11	9606.ENSP00000260953	9606.ENSP00000333934	0	0	0	0	0	0	0	0.502	0.502
METTL5	WBSCR22	9606.ENSP00000260953	9606.ENSP00000401191	0	0	0	0	0	0	0	0.598	0.598
METTL5	ZCCHC4	9606.ENSP00000260953	9606.ENSP00000303468	0	0	0	0	0	0	0	0.783	0.783
METTL5	N6AMT1	9606.ENSP00000260953	9606.ENSP00000303584	0	0	0	0	0.049	0	0	0.791	0.793
METTL5	TRMT112	9606.ENSP00000260953	9606.ENSP00000438349	0	0	0	0	0.088	0.874	0	0.847	0.981
METTL6	TRMT6	9606.ENSP00000407613	9606.ENSP00000203001	0	0	0	0	0.243	0	0	0.318	0.461
METTL6	PUS3	9606.ENSP00000407613	9606.ENSP00000227474	0	0	0	0	0.066	0	0	0.465	0.479
METTL6	TRMT2A	9606.ENSP00000407613	9606.ENSP00000252136	0	0	0	0	0.185	0	0	0.585	0.647
METTL6	TRMT5	9606.ENSP00000407613	9606.ENSP00000261249	0	0	0	0	0.142	0	0	0.428	0.488
METTL6	NSUN2	9606.ENSP00000407613	9606.ENSP00000264670	0	0	0	0	0.168	0	0	0.343	0.430
METTL6	TRMT10A	9606.ENSP00000407613	9606.ENSP00000273962	0	0	0	0	0.086	0	0	0.427	0.454
METTL6	TRMT10B	9606.ENSP00000407613	9606.ENSP00000297994	0	0	0	0	0.086	0	0	0.569	0.589
METTL6	NSUN3	9606.ENSP00000407613	9606.ENSP00000318986	0	0	0	0	0.168	0	0	0.393	0.473
METTL6	TRMT12	9606.ENSP00000407613	9606.ENSP00000329858	0	0	0	0	0.122	0	0	0.367	0.421
METTL6	TRMT2B	9606.ENSP00000407613	9606.ENSP00000362027	0	0	0	0	0.185	0	0	0.532	0.602
METTL6	PUS1	9606.ENSP00000407613	9606.ENSP00000365837	0	0	0	0	0.111	0	0	0.379	0.424
METTL6	NSUN7	9606.ENSP00000407613	9606.ENSP00000371201	0	0	0	0	0.111	0	0	0.548	0.581
METTL7A	METTL8	9606.ENSP00000448785	9606.ENSP00000480056	0	0	0	0	0.064	0	0	0.492	0.505
METTL7B	METTL8	9606.ENSP00000377796	9606.ENSP00000480056	0	0	0	0	0.064	0	0	0.522	0.533
METTL8	TRMT6	9606.ENSP00000480056	9606.ENSP00000203001	0	0	0	0	0.243	0	0	0.422	0.544
METTL8	ZC3H13	9606.ENSP00000480056	9606.ENSP00000282007	0	0	0	0	0	0	0	0.413	0.413
METTL8	NSUN3	9606.ENSP00000480056	9606.ENSP00000318986	0	0	0	0	0.168	0	0	0.496	0.563
MOCS3	PUS3	9606.ENSP00000244051	9606.ENSP00000227474	0	0	0	0	0	0.198	0	0.453	0.542
MOCS3	N6AMT1	9606.ENSP00000244051	9606.ENSP00000303584	0.073	0	0	0	0.066	0	0	0.484	0.514
MOCS3	WBSCR22	9606.ENSP00000244051	9606.ENSP00000401191	0.047	0	0	0	0.066	0.057	0	0.531	0.554
MOCS3	TRMT112	9606.ENSP00000244051	9606.ENSP00000438349	0	0	0	0	0.067	0	0	0.804	0.809
MPHOSPH10	TRMT6	9606.ENSP00000244230	9606.ENSP00000203001	0	0	0	0	0.639	0	0	0	0.639
MPHOSPH10	UTP18	9606.ENSP00000244230	9606.ENSP00000225298	0	0	0	0	0.833	0.961	0.600	0.777	0.999
MPHOSPH10	SKIV2L2	9606.ENSP00000244230	9606.ENSP00000230640	0	0	0	0	0.843	0.592	0.900	0.223	0.994
MPHOSPH10	RRP9	9606.ENSP00000244230	9606.ENSP00000232888	0	0	0	0	0.856	0.937	0.900	0.795	0.999
MPHOSPH10	TFB1M	9606.ENSP00000244230	9606.ENSP00000356134	0	0	0	0	0.243	0.291	0	0	0.440
MPHOSPH10	SSB	9606.ENSP00000244230	9606.ENSP00000386636	0	0	0	0	0.454	0	0	0	0.454
MPHOSPH10	TRMT11	9606.ENSP00000244230	9606.ENSP00000333934	0	0	0	0	0.455	0	0	0	0.455
MPHOSPH10	TRMT1	9606.ENSP00000244230	9606.ENSP00000466967	0	0	0	0	0.487	0	0	0	0.487
MPHOSPH10	TRMT1L	9606.ENSP00000244230	9606.ENSP00000356476	0	0	0	0	0.507	0	0	0	0.507
MPHOSPH10	POP4	9606.ENSP00000244230	9606.ENSP00000465213	0	0	0	0	0.120	0	0.540	0	0.578
MPHOSPH10	NOL8	9606.ENSP00000244230	9606.ENSP00000441140	0	0	0	0	0.589	0	0	0	0.589
MPHOSPH10	TFB2M	9606.ENSP00000244230	9606.ENSP00000355471	0	0	0	0	0.403	0.384	0	0	0.617
MPHOSPH10	NSUN6	9606.ENSP00000244230	9606.ENSP00000366519	0	0	0	0	0.652	0	0	0	0.652
MPHOSPH10	TRMT61B	9606.ENSP00000244230	9606.ENSP00000302801	0	0	0	0	0.653	0	0	0	0.653
MPHOSPH10	WBSCR22	9606.ENSP00000244230	9606.ENSP00000401191	0	0	0	0	0.570	0.134	0	0.178	0.667
MPHOSPH10	RRP1B	9606.ENSP00000244230	9606.ENSP00000339145	0	0	0	0	0.571	0.270	0	0	0.673
MPHOSPH10	NOL11	9606.ENSP00000244230	9606.ENSP00000253247	0	0	0	0	0.308	0	0.600	0	0.711
MPHOSPH10	TRMT61A	9606.ENSP00000244230	9606.ENSP00000374399	0	0	0	0	0.817	0	0	0	0.817
MPHOSPH10	PPIG	9606.ENSP00000244230	9606.ENSP00000260970	0	0	0	0	0.818	0	0	0	0.818
MPHOSPH10	RRP8	9606.ENSP00000244230	9606.ENSP00000254605	0	0	0	0	0.852	0	0	0.153	0.869
MPHOSPH10	NOP2	9606.ENSP00000244230	9606.ENSP00000371858	0	0	0	0	0.867	0.271	0	0.052	0.900
MPHOSPH10	POP1	9606.ENSP00000244230	9606.ENSP00000385787	0	0	0	0	0.170	0	0.900	0	0.913
MPHOSPH10	RPF1	9606.ENSP00000244230	9606.ENSP00000359688	0	0	0	0	0.827	0.617	0	0.101	0.935
MPHOSPH10	RPP30	9606.ENSP00000244230	9606.ENSP00000389182	0	0	0	0	0.163	0	0.900	0.403	0.945
MPHOSPH10	UTP23	9606.ENSP00000244230	9606.ENSP00000308332	0	0	0	0	0.824	0.553	0.540	0	0.960
MPHOSPH10	UTP20	9606.ENSP00000244230	9606.ENSP00000261637	0	0	0	0	0.657	0.869	0.600	0.560	0.991
MPHOSPH10	WDR3	9606.ENSP00000244230	9606.ENSP00000308179	0	0	0	0	0.851	0.936	0.600	0.430	0.997
MPHOSPH10	UTP6	9606.ENSP00000244230	9606.ENSP00000261708	0	0	0	0	0.855	0.937	0.600	0.701	0.998
MPHOSPH10	NOP56	9606.ENSP00000244230	9606.ENSP00000370589	0	0	0	0	0.832	0.974	0.720	0.529	0.999
MPHOSPH10	UTP3	9606.ENSP00000244230	9606.ENSP00000254803	0	0	0	0	0.874	0.978	0.600	0.769	0.999
MPHOSPH10	WDR36	9606.ENSP00000244230	9606.ENSP00000423067	0	0	0	0	0.858	0.972	0.600	0.668	0.999
MRM1	TARBP1	9606.ENSP00000481559	9606.ENSP00000040877	0	0	0	0	0.111	0	0	0.364	0.410
MRM1	UTP18	9606.ENSP00000481559	9606.ENSP00000225298	0	0	0	0	0.249	0	0	0.386	0.519
MRM1	TRMT5	9606.ENSP00000481559	9606.ENSP00000261249	0	0	0	0	0.099	0.086	0	0.444	0.502
MRM1	TRMT10A	9606.ENSP00000481559	9606.ENSP00000273962	0	0	0	0	0.066	0	0	0.516	0.528
MRM1	TRMU	9606.ENSP00000481559	9606.ENSP00000290846	0.090	0	0	0	0.086	0	0	0.366	0.427
MRM1	TRMT61B	9606.ENSP00000481559	9606.ENSP00000302801	0.077	0	0	0	0.091	0.165	0	0.628	0.704
MRM1	RNMTL1	9606.ENSP00000481559	9606.ENSP00000306080	0	0	0	0	0.066	0.130	0	0.818	0.839
MRM1	WDR3	9606.ENSP00000481559	9606.ENSP00000308179	0	0	0	0	0.468	0	0	0	0.468
MRM1	NSUN5	9606.ENSP00000481559	9606.ENSP00000309126	0.071	0	0	0	0.134	0	0	0.607	0.656
MRM1	TRMT10C	9606.ENSP00000481559	9606.ENSP00000312356	0	0	0	0	0.066	0.086	0	0.753	0.771
MRM1	NSUN3	9606.ENSP00000481559	9606.ENSP00000318986	0.071	0	0	0	0.108	0	0	0.336	0.402
MRM1	TRIT1	9606.ENSP00000481559	9606.ENSP00000321810	0.179	0	0	0	0.064	0	0	0.388	0.488
MRM1	TFB2M	9606.ENSP00000481559	9606.ENSP00000355471	0.072	0	0	0	0.164	0	0	0.609	0.670
MRM1	TFB1M	9606.ENSP00000481559	9606.ENSP00000356134	0.072	0	0	0	0.112	0	0	0.656	0.691
MRM1	PUS1	9606.ENSP00000481559	9606.ENSP00000365837	0.069	0	0	0	0.076	0.086	0	0.506	0.560
MRM1	NOP2	9606.ENSP00000481559	9606.ENSP00000371858	0.071	0	0	0	0.138	0	0	0.358	0.441
MRM1	TRMT44	9606.ENSP00000481559	9606.ENSP00000374387	0	0	0	0	0.063	0	0	0.653	0.661
MRM1	NSUN4	9606.ENSP00000481559	9606.ENSP00000419740	0.071	0	0	0	0.108	0	0	0.756	0.780
MRM1	MTERF4	9606.ENSP00000481559	9606.ENSP00000480378	0	0	0	0	0	0	0	0.736	0.736
MTERF4	TRMT5	9606.ENSP00000480378	9606.ENSP00000261249	0	0	0	0	0	0	0	0.463	0.463
MTERF4	TRMT61B	9606.ENSP00000480378	9606.ENSP00000302801	0	0	0	0	0	0	0	0.553	0.553
MTERF4	RNMTL1	9606.ENSP00000480378	9606.ENSP00000306080	0	0	0	0	0	0	0	0.735	0.735
MTERF4	NSUN5	9606.ENSP00000480378	9606.ENSP00000309126	0	0	0	0	0.062	0	0	0.513	0.524
MTERF4	TRMT10C	9606.ENSP00000480378	9606.ENSP00000312356	0	0	0	0	0.062	0	0	0.485	0.497
MTERF4	NSUN3	9606.ENSP00000480378	9606.ENSP00000318986	0	0	0	0	0	0	0	0.551	0.551
MTERF4	TRMT12	9606.ENSP00000480378	9606.ENSP00000329858	0	0	0	0	0	0	0	0.408	0.408
